list-card-link href,list-card-addr,list-card-type,list-card-details,list-card-label,list-card-details 2,list-card-label 2,list-card-variable-text,list-card-link src,,list-card-price,list-card-details 3,list-card-label 3,list-card-save-content
https://www.zillow.com/homedetails/84116-Austin-St-3-Kew-Gardens-NY-11415/2082013476_zpid/,"84116 Austin St # 3, Kew Gardens, NY 11415",Apartment for rent,3,bds,2,ba,12 days ago,https://photos.zillowstatic.com/p_e/IS7ito6b8g3yxi1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""84116 Austin St # 3, Kew Gardens, NY 11415"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""84116 Austin St # 3"",""addressLocality"":""Kew Gardens"",""addressRegion"":""NY"",""postalCode"":""11415""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.705801,""longitude"":-73.826073},""url"":""/homedetails/84116-Austin-St-3-Kew-Gardens-NY-11415/2082013476_zpid/""}","$2,500/mo","1,100",sqft,Save this home
https://www.zillow.com/homedetails/9047-55th-Ave-2-Elmhurst-NY-11373/2082013479_zpid/,"9047 55th Ave # 2, Elmhurst, NY 11373",Apartment for rent,3,bds,2,ba,12 days ago,https://photos.zillowstatic.com/p_e/ISjzmonrvre6yi1000000000.jpg,"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9047 55th Ave # 2, Elmhurst, NY 11373"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9047 55th Ave # 2"",""addressLocality"":""Elmhurst"",""addressRegion"":""NY"",""postalCode"":""11373""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.737336,""longitude"":-73.871416},""url"":""/homedetails/9047-55th-Ave-2-Elmhurst-NY-11373/2082013479_zpid/""}","$2,400/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/7505-113th-St-APT-1A-Forest-Hills-NY-11375/2082013978_zpid/,"7505 113th St APT 1A, Forest Hills, NY 11375",Apartment for rent,Studio,ba,1,sqft,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7505 113th St Apt 1a, Forest Hills, NY 11375"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":0,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7505 113th St APT 1A"",""addressLocality"":""Forest Hills"",""addressRegion"":""NY"",""postalCode"":""11375""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.719298,""longitude"":-73.835467},""url"":""/homedetails/7505-113th-St-APT-1A-Forest-Hills-NY-11375/2082013978_zpid/""}","$1,705/mo",--,,Save this home
https://www.zillow.com/homedetails/6247-Dry-Harbor-Rd-3-Flushing-NY-11379/2082013990_zpid/,"6247 Dry Harbor Rd # 3, Flushing, NY 11379",Apartment for rent,3,bds,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6247 Dry Harbor Rd # 3, Flushing, NY 11379"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6247 Dry Harbor Rd # 3"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11379""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.723778,""longitude"":-73.873503},""url"":""/homedetails/6247-Dry-Harbor-Rd-3-Flushing-NY-11379/2082013990_zpid/""}","$2,200/mo","1,000",sqft,Save this home
https://www.zillow.com/homedetails/6004-Palmetto-St-Flushing-NY-11385/32010533_zpid/,"6004 Palmetto St, Flushing, NY 11385",Apartment for rent,1,bd,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6004 Palmetto St, Flushing, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""950""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6004 Palmetto St"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.707518,""longitude"":-73.900752},""url"":""/homedetails/6004-Palmetto-St-Flushing-NY-11385/32010533_zpid/""}","$1,800/mo",950,sqft,Save this home
https://www.zillow.com/homedetails/6147-56th-Ave-2-Maspeth-NY-11378/2082014433_zpid/,"6147 56th Ave # 2, Maspeth, NY 11378",Apartment for rent,3,bds,2,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6147 56th Ave # 2, Maspeth, NY 11378"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,150""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6147 56th Ave # 2"",""addressLocality"":""Maspeth"",""addressRegion"":""NY"",""postalCode"":""11378""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724473,""longitude"":-73.902594},""url"":""/homedetails/6147-56th-Ave-2-Maspeth-NY-11378/2082014433_zpid/""}","$3,250/mo","1,150",sqft,Save this home
https://www.zillow.com/homedetails/9324-Queens-Blvd-3J-Rego-Park-NY-11374/2082014911_zpid/,"9324 Queens Blvd # 3J, Rego Park, NY 11374",Apartment for rent,2,bds,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9324 Queens Blvd # 3j, Rego Park, NY 11374"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9324 Queens Blvd # 3J"",""addressLocality"":""Rego Park"",""addressRegion"":""NY"",""postalCode"":""11374""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.731057,""longitude"":-73.866136},""url"":""/homedetails/9324-Queens-Blvd-3J-Rego-Park-NY-11374/2082014911_zpid/""}","$2,230/mo","1,000",sqft,Save this home
https://www.zillow.com/homedetails/75th-Pl-Middle-Village-NY-11379/2082015060_zpid/,"75th Pl, Middle Village, NY 11379",Apartment for rent,3,bds,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""75th Pl, Middle Village, NY 11379"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""75th Pl"",""addressLocality"":""Middle Village"",""addressRegion"":""NY"",""postalCode"":""11379""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.72126,""longitude"":-73.88394},""url"":""/homedetails/75th-Pl-Middle-Village-NY-11379/2082015060_zpid/""}","$2,350/mo",--,sqft,Save this home
https://www.zillow.com/b/2542-14th-pl-astoria-ny-5fyJsW/,"2542 14th Pl, Astoria, NY",For Rent,"$1,645 ",Studio,"$1,825 ",1 bd,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/1221-Astoria-Blvd-THREEFRONT-Astoria-NY-11102/2082015275_zpid/,"1221 Astoria Blvd # THREEFRONT, Astoria, NY 11102",Apartment for rent,2,bds,2,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1221 Astoria Blvd # Threefront, Astoria, NY 11102"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1221 Astoria Blvd # THREEFRONT"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11102""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.77236,""longitude"":-73.929243},""url"":""/homedetails/1221-Astoria-Blvd-THREEFRONT-Astoria-NY-11102/2082015275_zpid/""}","$2,692/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/2320-Broadway-4-Astoria-NY-11106/2083876810_zpid/,"2320 Broadway # 4, Astoria, NY 11106",Apartment for rent,1,bd,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2320 Broadway # 4, Astoria, NY 11106"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2320 Broadway # 4"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11106""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.763907,""longitude"":-73.929956},""url"":""/homedetails/2320-Broadway-4-Astoria-NY-11106/2083876810_zpid/""}","$1,850/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/5629-Roosevelt-Ave-APT-1-Woodside-NY-11377/2082016457_zpid/,"5629 Roosevelt Ave APT 1, Woodside, NY 11377",Apartment for rent,3,bds,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5629 Roosevelt Ave Apt 1, Woodside, NY 11377"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5629 Roosevelt Ave APT 1"",""addressLocality"":""Woodside"",""addressRegion"":""NY"",""postalCode"":""11377""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.745534,""longitude"":-73.907598},""url"":""/homedetails/5629-Roosevelt-Ave-APT-1-Woodside-NY-11377/2082016457_zpid/""}","$2,495/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/165th-St-Jamaica-NY-11434/2082016660_zpid/,"165th St, Jamaica, NY 11434",Apartment for rent,3,bds,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""165th St, Jamaica, NY 11434"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,056""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""165th St"",""addressLocality"":""Jamaica"",""addressRegion"":""NY"",""postalCode"":""11434""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.70635,""longitude"":-73.82926},""url"":""/homedetails/165th-St-Jamaica-NY-11434/2082016660_zpid/""}","$2,300/mo","3,056",sqft,Save this home
https://www.zillow.com/homedetails/4707-39th-St-APT-16D-Sunnyside-NY-11104/2082016998_zpid/,"4707 39th St APT 16D, Sunnyside, NY 11104",Apartment for rent,1,bd,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4707 39th St Apt 16d, Sunnyside, NY 11104"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4707 39th St APT 16D"",""addressLocality"":""Sunnyside"",""addressRegion"":""NY"",""postalCode"":""11104""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.741718,""longitude"":-73.926283},""url"":""/homedetails/4707-39th-St-APT-16D-Sunnyside-NY-11104/2082016998_zpid/""}","$1,925/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/4265-Kissena-Blvd-APT-128-Flushing-NY-11355/219866519_zpid/,"4265 Kissena Blvd APT 128, Flushing, NY 11355",Apartment for rent,3,bds,2,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4265 Kissena Blvd Apt 128, Flushing, NY 11355"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4265 Kissena Blvd APT 128"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11355""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.75635,""longitude"":-73.82577},""url"":""/homedetails/4265-Kissena-Blvd-APT-128-Flushing-NY-11355/219866519_zpid/""}","$3,500/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/3144-35th-St-APT-4-Astoria-NY-11106/2089247375_zpid/,"3144 35th St APT 4, Astoria, NY 11106",Apartment for rent,2,bds,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3144 35th St Apt 4, Astoria, NY 11106"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""650""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3144 35th St APT 4"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11106""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.761894,""longitude"":-73.921375},""url"":""/homedetails/3144-35th-St-APT-4-Astoria-NY-11106/2089247375_zpid/""}","$2,650/mo",650,sqft,Save this home
https://www.zillow.com/homedetails/4111-Newtown-Rd-APT-2-Astoria-NY-11103/2082415865_zpid/,"4111 Newtown Rd APT 2, Astoria, NY 11103",Apartment for rent,3,bds,1.5,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4111 Newtown Rd Apt 2, Astoria, NY 11103"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,150""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4111 Newtown Rd APT 2"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11103""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.762125,""longitude"":-73.914819},""url"":""/homedetails/4111-Newtown-Rd-APT-2-Astoria-NY-11103/2082415865_zpid/""}","$2,800/mo","1,150",sqft,Save this home
https://www.zillow.com/homedetails/2150-44th-Dr-Long-Island-City-NY-11101/143356303_zpid/,"2150 44th Dr, Long Island City, NY 11101",Apartment for rent,Studio,ba,1.5,sqft,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2150 44th Dr, Long Island City, NY 11101"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,500""},""numberOfRooms"":0,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2150 44th Dr"",""addressLocality"":""Long Island City"",""addressRegion"":""NY"",""postalCode"":""11101""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.747479,""longitude"":-73.945556},""url"":""/homedetails/2150-44th-Dr-Long-Island-City-NY-11101/143356303_zpid/""}","$4,950/mo","1,500",,Save this home
https://www.zillow.com/homedetails/1818-Stanhope-St-2-Ridgewood-NY-11385/2082018399_zpid/,"1818 Stanhope St # 2, Ridgewood, NY 11385",Apartment for rent,1,bd,1,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1818 Stanhope St # 2, Ridgewood, NY 11385"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1818 Stanhope St # 2"",""addressLocality"":""Ridgewood"",""addressRegion"":""NY"",""postalCode"":""11385""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.707105,""longitude"":-73.913643},""url"":""/homedetails/1818-Stanhope-St-2-Ridgewood-NY-11385/2082018399_zpid/""}","$1,600/mo",--,sqft,Save this home
https://www.zillow.com/b/3620-parsons-blvd-flushing-ny-5YDdXh/,"3620 Parsons Blvd, Flushing, NY",For Rent,"$1,700+",1 bd,,,177 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,,
https://www.zillow.com/homedetails/5547-96th-St-Corona-NY-11368/2082019114_zpid/,"5547 96th St, Corona, NY 11368",Apartment for rent,3,bds,1.5,ba,12 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5547 96th St, Corona, NY 11368"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,100""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5547 96th St"",""addressLocality"":""Corona"",""addressRegion"":""NY"",""postalCode"":""11368""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.756481,""longitude"":-73.871859},""url"":""/homedetails/5547-96th-St-Corona-NY-11368/2082019114_zpid/""}","$2,435/mo","1,100",sqft,Save this home
https://www.zillow.com/homedetails/11175-43rd-Ave-2F-Corona-NY-11368/2082019442_zpid/,"11175 43rd Ave # 2F, Corona, NY 11368",Apartment for rent,3,bds,2,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11175 43rd Ave # 2f, Corona, NY 11368"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":3,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11175 43rd Ave # 2F"",""addressLocality"":""Corona"",""addressRegion"":""NY"",""postalCode"":""11368""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.750553,""longitude"":-73.852227},""url"":""/homedetails/11175-43rd-Ave-2F-Corona-NY-11368/2082019442_zpid/""}","$2,700/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/6715-Dartmouth-St-APT-6C-Forest-Hills-NY-11375/2105298898_zpid/,"6715 Dartmouth St APT 6C, Forest Hills, NY 11375",Apartment for rent,1,bd,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""Forest Hills Utah, Forest Hills, NY 11375"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""800""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""Forest Hills Utah"",""addressLocality"":""Forest Hills"",""addressRegion"":""NY"",""postalCode"":""11375""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.721754,""longitude"":-73.856434},""url"":""/homedetails/Forest-Hills-Utah-Forest-Hills-NY-11375/2105298898_zpid/""}","$1,995/mo",800,sqft,Save this home
https://www.zillow.com/homedetails/6070-68th-St-Flushing-NY-11378/31989071_zpid/,"6070 68th St, Flushing, NY 11378",House for rent,2,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6070 68th St, Flushing, NY 11378"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6070 68th St"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11378""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.719223,""longitude"":-73.892657},""url"":""/homedetails/6070-68th-St-Flushing-NY-11378/31989071_zpid/""}","$2,400/mo","1,000",sqft,Save this home
https://www.zillow.com/b/14016-34th-ave-flushing-ny-5j95Dp/,"14016 34th Ave, Flushing, NY",For Rent,"$1,900+",1 bd,"$2,250+",2 bds,30 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"$2,650 ",3 bds,
https://www.zillow.com/homedetails/6216-62nd-Ave-Flushing-NY-11379/31988756_zpid/,"6216 62nd Ave, Flushing, NY 11379",Apartment for rent,2,bds,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6216 62nd Ave, Flushing, NY 11379"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,095""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6216 62nd Ave"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11379""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.713946,""longitude"":-73.898885},""url"":""/homedetails/6216-62nd-Ave-Flushing-NY-11379/31988756_zpid/""}","$1,850/mo","1,095",sqft,Save this home
https://www.zillow.com/homedetails/10101-67th-Dr-APT-4A-Forest-Hills-NY-11375/2101231396_zpid/,"10101 67th Dr APT 4A, Forest Hills, NY 11375",Apartment for rent,1,bd,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""10101 67th Dr Apt 4a, Forest Hills, NY 11375"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""916""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""10101 67th Dr APT 4A"",""addressLocality"":""Forest Hills"",""addressRegion"":""NY"",""postalCode"":""11375""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.724155,""longitude"":-73.852552},""url"":""/homedetails/10101-67th-Dr-APT-4A-Forest-Hills-NY-11375/2101231396_zpid/""}","$1,995/mo",916,sqft,Save this home
https://www.zillow.com/homedetails/3306-31st-Ave-APT-3R-Astoria-NY-11106/2101962247_zpid/,"3306 31st Ave APT 3R, Astoria, NY 11106",Apartment for rent,1,bd,1,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3306 31st Ave Apt 3r, Astoria, NY 11106"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org""},""numberOfRooms"":1,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3306 31st Ave APT 3R"",""addressLocality"":""Astoria"",""addressRegion"":""NY"",""postalCode"":""11106""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.763266,""longitude"":-73.921775},""url"":""/homedetails/3306-31st-Ave-APT-3R-Astoria-NY-11106/2101962247_zpid/""}","$2,000/mo",--,sqft,Save this home
https://www.zillow.com/homedetails/14231-Horace-Harding-Expy-Flushing-NY-11367/32064775_zpid/,"14231 Horace Harding Expy, Flushing, NY 11367",Townhouse for rent,2,bds,--,ba,13 days ago,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14231 Horace Harding Expy, Flushing, NY 11367"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,650""},""numberOfRooms"":2,""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14231 Horace Harding Expy"",""addressLocality"":""Flushing"",""addressRegion"":""NY"",""postalCode"":""11367""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":40.742418,""longitude"":-73.824181},""url"":""/homedetails/14231-Horace-Harding-Expy-Flushing-NY-11367/32064775_zpid/""}","$2,000/mo","2,650",sqft,Save this home
